YEAR,WEEK,ILITOTAL,EMA,,,,,,,,,,,,,,,,,,,,,PRED,BETA,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,28,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,29,0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,30,0,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,31,0,0.1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,32,0,0.07203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,33,0,0.050421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,34,0,0.0352947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,35,0,0.02470629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,36,2,0.617294403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,37,1,0.732106082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,38,0,0.512474257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,39,52,15.95873198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,40,62,29.77111239,,1,,,,,,1.5159847,,,,,,30,,,,,,,30,1.5159847,1,,,,,,,,,,,,,,,,,,,,,,,,,
2013,41,71,42.13977867,,2,,,,,,1.4927813,,,,,,39.158234,,,,,,,39.158234,1.4927813,2,,,,,,,,,,,,,,,,,,,,,,,,,
2013,42,77,52.59784507,,3,,,,,,1.3021876,,,,,,58.032433,,,,,,,58.032433,1.3021876,3,,,,,,,,,,,,,,,,,,,,,,,,,
2013,43,83,61.71849155,,4,,,,,,1.1319735,,,,,,67.04948,,,,,,,67.04948,1.1319735,4,,,,,,,,,,,,,,,,,,,,,,,,,
2013,44,106,75.00294408,,5,,,,,,1.046771,,,,,,69.399536,,,,,,,69.399536,1.046771,5,,,,,,,,,,,,,,,,,,,,,,,,,
2013,45,97,81.60206086,,6,,,,,,1.0267361,,,,,,69.77777,,,,,,,69.77777,1.0267361,6,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,69,77.8214426,,7,,,,,,1.0389261,,,,,,70.93649,,,,,,,70.93649,1.0389261,7,,,,,,,,,,,,,,,,,,,,,,,,,
2013,47,72,76.07500982,,8,,,,,,1.0610628,,,,,,73.787506,,,,,,,73.787506,1.0610628,8,,,,,,,,,,,,,,,,,,,,,,,,,
2013,48,50,68.25250687,,9,,,,,,1.0818377,,,,,,78.29837,,,,,,,78.29837,1.0818377,9,,,,,,,,,,,,,,,,,,,,,,,,,
2013,49,82,72.37675481,,10,,,,,,1.0966928,,,,,,84.214966,,,,,,,84.214966,1.0966928,10,,,,,,,,,,,,,,,,,,,,,,,,,
2013,50,88,77.06372837,,11,,,,,,1.1045148,,,,,,91.23511,,,,,,,91.23511,1.1045148,11,,,,,,,,,,,,,,,,,,,,,,,,,
2013,51,131,93.24460986,,12,,,,,,1.105736,,,,,,99.06183,,,,,,,99.06183,1.105736,12,,,,,,,,,,,,,,,,,,,,,,,,,
2013,52,104,96.4712269,,13,,,,,,1.1013678,,,,,,107.37305,,,,,,,107.37305,1.1013678,13,,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,139,109.2298588,,14,,,,,,1.0925493,,,,,,115.64093,,,,,,,115.64093,1.0925493,14,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2,174,128.6609012,,15,,,,,,1.0803506,,,,,,123.2959,,,,,,,123.2959,1.0803506,15,,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,214,154.2626308,,16,,,,,,1.0657005,,,,,,130.1997,,,,,,,130.1997,1.0657005,16,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,186,163.7838416,,17,,,,,,1.0493729,,,,,,135.71558,,,,,,,135.71558,1.0493729,17,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,161,162.9486891,,18,,,,,,1.0319927,,,,,,139.56421,,,,,,,139.56421,1.0319927,18,,,,,,,,,,,,,,,,,,,,,,,,,
2014,6,141,156.3640824,,19,,,,,,1.014057,,,,,,141.58276,,,,,,,141.58276,1.014057,19,,,,,,,,,,,,,,,,,,,,,,,,,
2014,7,133,149.3548577,,20,,,,,,0.99595124,,,,,,141.56335,,,,,,,141.56335,0.99595124,20,,,,,,,,,,,,,,,,,,,,,,,,,
2014,8,114,138.7484004,,21,,,,,,0.9779718,,,,,,139.47766,,,,,,,139.47766,0.9779718,21,,,,,,,,,,,,,,,,,,,,,,,,,
2014,9,102,127.7238803,,22,,,,,,0.9603397,,,,,,135.54773,,,,,,,135.54773,0.9603397,22,,,,,,,,,,,,,,,,,,,,,,,,,
2014,10,80,113.4067162,,23,,,,,,0.9432164,,,,,,129.92505,,,,,,,129.92505,0.9432164,23,,,,,,,,,,,,,,,,,,,,,,,,,
2014,11,80,103.3847013,,24,,,,,,0.9267151,,,,,,122.83179,,,,,,,122.83179,0.9267151,24,,,,,,,,,,,,,,,,,,,,,,,,,
2014,12,76,95.16929093,,25,,,,,,0.9109115,,,,,,114.62207,,,,,,,114.62207,0.9109115,25,,,,,,,,,,,,,,,,,,,,,,,,,
2014,13,57,83.71850365,,26,,,,,,0.89585143,,,,,,105.67944,,,,,,,105.67944,0.89585143,26,,,,,,,,,,,,,,,,,,,,,,,,,
2014,14,54,74.80295255,,27,,,,,,0.88155675,,,,,,96.29126,,,,,,,96.29126,0.88155675,27,,,,,,,,,,,,,,,,,,,,,,,,,
2014,15,70,73.36206679,,28,,,,,,0.868032,,,,,,86.73291,,,,,,,86.73291,0.868032,28,,,,,,,,,,,,,,,,,,,,,,,,,
2014,16,62,69.95344675,,29,,,,,,0.85526896,,,,,,77.28369,,,,,,,77.28369,0.85526896,29,,,,,,,,,,,,,,,,,,,,,,,,,
2014,17,66,68.76741273,,30,,,,,,0.84324783,,,,,,68.19629,,,,,,,68.19629,0.84324783,30,,,,,,,,,,,,,,,,,,,,,,,,,
2014,18,55,64.63718891,,31,,,,,,0.83194274,,,,,,59.61499,,,,,,,59.61499,0.83194274,31,,,,,,,,,,,,,,,,,,,,,,,,,
2014,19,41,57.54603224,,32,,,,,,0.821323,,,,,,51.641357,,,,,,,51.641357,0.821323,32,,,,,,,,,,,,,,,,,,,,,,,,,
2014,20,39,51.98222257,,33,,,,,,0.8113535,,,,,,44.345215,,,,,,,44.345215,0.8113535,33,,,,,,,,,,,,,,,,,,,,,,,,,
2014,21,40,48.3875558,,34,,,,,,0.8019989,,,,,,37.787598,,,,,,,37.787598,0.8019989,34,,,,,,,,,,,,,,,,,,,,,,,,,
2014,22,48,48.27128906,,35,1,,,,,0.79322165,0.9470833,,,,,31.967773,48,,,,,,48,0.9470833,35,,,,,,,,,,,,,,,,,,,,,,,,,
2014,23,42,46.38990234,,36,2,,,,,0.78498495,1.0639036,,,,,26.854736,44.500572,,,,,,44.500572,1.0639036,36,,,,,,,,,,,,,,,,,,,,,,,,,
2014,24,41,44.77293164,,37,3,,,,,0.77725244,1.0294038,,,,,22.405273,49.32209,,,,,,49.32209,1.0294038,37,,,,,,,,,,,,,,,,,,,,,,,,,
2014,25,50,46.34105215,,38,4,,,,,0.7699892,0.9419015,,,,,18.574951,48.757004,,,,,,48.757004,0.9419015,38,,,,,,,,,,,,,,,,,,,,,,,,,
2014,26,31,41.7387365,,39,5,,,,,0.7631604,0.88007444,,,,,15.315186,44.359695,,,,,,44.359695,0.88007444,39,,,,,,,,,,,,,,,,,,,,,,,,,
2014,27,34,39.41711555,,40,6,,,,,0.7567345,0.8621941,,,,,12.560059,39.09961,,,,,,39.09961,0.8621941,40,,,,,,,,,,,,,,,,,,,,,,,,,
2014,28,41,39.89198089,,,7,,,,,,0.87742954,,,,,,34.89087,,,,,,34.89087,0.87742954,41,,,,,,,,,,,,,,,,,,,,,,,,,
2014,29,36,38.72438662,,,8,,,,,,0.9107119,,,,,,32.145752,,,,,,32.145752,0.9107119,42,,,,,,,,,,,,,,,,,,,,,,,,,
2014,30,37,38.20707063,,,9,,,,,,0.9509022,,,,,,30.697052,,,,,,30.697052,0.9509022,43,,,,,,,,,,,,,,,,,,,,,,,,,
2014,31,34,36.94494944,,,10,,,,,,0.99133795,,,,,,30.322632,,,,,,30.322632,0.99133795,44,,,,,,,,,,,,,,,,,,,,,,,,,
2014,32,34,36.06146461,,,11,,,,,,1.0285158,,,,,,30.864075,,,,,,30.864075,1.0285158,45,,,,,,,,,,,,,,,,,,,,,,,,,
2014,33,0,25.24302523,,,12,,,,,,1.0608327,,,,,,32.224915,,,,,,32.224915,1.0608327,46,,,,,,,,,,,,,,,,,,,,,,,,,
2014,34,40,29.67011766,,,13,,,,,,1.0877419,,,,,,34.32669,,,,,,34.32669,1.0877419,47,,,,,,,,,,,,,,,,,,,,,,,,,
2014,35,57,37.86908236,,,14,,,,,,1.1092501,,,,,,37.230804,,,,,,37.230804,1.1092501,48,,,,,,,,,,,,,,,,,,,,,,,,,
2014,36,0,26.50835765,,,15,,,,,,1.1256406,,,,,,40.897278,,,,,,40.897278,1.1256406,49,,,,,,,,,,,,,,,,,,,,,,,,,
2014,37,68,38.95585036,,,16,,,,,,1.1373186,,,,,,45.329346,,,,,,45.329346,1.1373186,50,,,,,,,,,,,,,,,,,,,,,,,,,
2014,38,87,53.36909525,,,17,,,,,,1.144732,,,,,,50.57959,,,,,,50.57959,1.144732,51,,,,,,,,,,,,,,,,,,,,,,,,,
2014,39,60,55.35836667,,,18,,,,,,1.1483297,,,,,,56.62372,,,,,,56.62372,1.1483297,52,,,,,,,,,,,,,,,,,,,,,,,,,
2014,40,82,63.35085667,,,19,,,,,,1.14854,,,,,,63.403442,,,,,,63.403442,1.14854,53,,,,,,,,,,,,,,,,,,,,,,,,,
2014,41,102,74.94559967,,,20,,,,,,1.1457622,,,,,,70.92255,,,,,,70.92255,1.1457622,54,,,,,,,,,,,,,,,,,,,,,,,,,
2014,42,95,80.96191977,,,21,,,,,,1.1403615,,,,,,79.06354,,,,,,79.06354,1.1403615,55,,,,,,,,,,,,,,,,,,,,,,,,,
2014,43,96,85.47334384,,,22,,,,,,1.1326697,,,,,,87.61627,,,,,,87.61627,1.1326697,56,,,,,,,,,,,,,,,,,,,,,,,,,
2014,44,117,94.93134069,,,23,,,,,,1.1229863,,,,,,96.46704,,,,,,96.46704,1.1229863,57,,,,,,,,,,,,,,,,,,,,,,,,,
2014,45,98,95.85193848,,,24,,,,,,1.1115799,,,,,,105.36084,,,,,,105.36084,1.1115799,58,,,,,,,,,,,,,,,,,,,,,,,,,
2014,46,79,90.79635694,,,25,,,,,,1.0986903,,,,,,113.92139,,,,,,113.92139,1.0986903,59,,,,,,,,,,,,,,,,,,,,,,,,,
2014,47,120,99.55744986,,,26,,,,,,1.0845323,,,,,,121.92078,,,,,,121.92078,1.0845323,60,,,,,,,,,,,,,,,,,,,,,,,,,
2014,48,96,98.4902149,,,27,,,,,,1.0692959,,,,,,129.03516,,,,,,129.03516,1.0692959,61,,,,,,,,,,,,,,,,,,,,,,,,,
2014,49,135,109.4431504,,,28,,,,,,1.0531521,,,,,,134.83032,,,,,,134.83032,1.0531521,62,,,,,,,,,,,,,,,,,,,,,,,,,
2014,50,280,160.6102053,,,29,,,,,,1.0362511,,,,,,139.08667,,,,,,139.08667,1.0362511,63,,,,,,,,,,,,,,,,,,,,,,,,,
2014,51,302,203.0271437,,,30,,,,,,1.0187263,,,,,,141.60266,,,,,,141.60266,1.0187263,64,,,,,,,,,,,,,,,,,,,,,,,,,
2014,52,224,209.3190006,,,31,,,,,,1.0006971,,,,,,142.10303,,,,,,142.10303,1.0006971,65,,,,,,,,,,,,,,,,,,,,,,,,,
2014,53,211,209.8233004,,,32,,,,,,0.9822685,,,,,,140.5249,,,,,,140.5249,0.9822685,66,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,104,178.0763103,,,33,,,,,,0.963533,,,,,,136.97803,,,,,,136.97803,0.963533,67,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2,60,142.6534172,,,34,,,,,,0.9445737,,,,,,131.50586,,,,,,131.50586,0.9445737,68,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,61,118.157392,,,35,,,,,,0.92546254,,,,,,124.27002,,,,,,124.27002,0.92546254,69,,,,,,,,,,,,,,,,,,,,,,,,,
2015,4,60,100.7101744,,,36,,,,,,0.90626436,,,,,,115.63989,,,,,,115.63989,0.90626436,70,,,,,,,,,,,,,,,,,,,,,,,,,
2015,5,39,82.1971221,,,37,,,,,,0.8870354,,,,,,105.95361,,,,,,105.95361,0.8870354,71,,,,,,,,,,,,,,,,,,,,,,,,,
2015,6,34,67.73798547,,,38,,,,,,0.86782557,,,,,,95.53931,,,,,,95.53931,0.86782557,72,,,,,,,,,,,,,,,,,,,,,,,,,
2015,7,31,56.71658983,,,39,,,,,,0.84867877,,,,,,84.7605,,,,,,84.7605,0.84867877,73,,,,,,,,,,,,,,,,,,,,,,,,,
2015,8,35,50.20161288,,,40,,,,,,0.82963365,,,,,,74.01514,,,,,,74.01514,0.82963365,74,,,,,,,,,,,,,,,,,,,,,,,,,
2015,9,21,41.44112902,,,41,,,,,,0.81072336,,,,,,63.618652,,,,,,63.618652,0.81072336,75,,,,,,,,,,,,,,,,,,,,,,,,,
2015,10,23,35.90879031,,,42,,,,,,0.79197776,,,,,,53.814697,,,,,,53.814697,0.79197776,76,,,,,,,,,,,,,,,,,,,,,,,,,
2015,11,20,31.13615322,,,43,,,,,,0.77342206,,,,,,44.795654,,,,,,44.795654,0.77342206,77,,,,,,,,,,,,,,,,,,,,,,,,,
2015,12,17,26.89530725,,,44,,,,,,0.7550784,,,,,,36.69507,,,,,,36.69507,0.7550784,78,,,,,,,,,,,,,,,,,,,,,,,,,
2015,13,16,23.62671508,,,45,,,,,,0.7369661,,,,,,29.58789,,,,,,29.58789,0.7369661,79,,,,,,,,,,,,,,,,,,,,,,,,,
2015,14,10,19.53870055,,,46,,,,,,0.7191015,,,,,,23.487305,,,,,,23.487305,0.7191015,80,,,,,,,,,,,,,,,,,,,,,,,,,
2015,15,7,15.77709039,,,47,,,,,,0.7014982,,,,,,18.355957,,,,,,18.355957,0.7014982,81,,,,,,,,,,,,,,,,,,,,,,,,,
2015,16,9,13.74396327,,,48,,,,,,0.6841684,,,,,,14.128662,,,,,,14.128662,0.6841684,82,,,,,,,,,,,,,,,,,,,,,,,,,
2015,17,2,10.22077429,,,49,1,,,,,0.6671214,1.1104627,,,,,10.692871,10,,,,,10.692871,0.6671214,83,,,,,,,,,,,,,,,,,,,,,,,,,
2015,18,5,8.654542003,,,50,2,,,,,0.65036565,0.8497473,,,,,7.9855957,10.372097,,,,,7.9855957,0.65036565,84,,,,,,,,,,,,,,,,,,,,,,,,,
2015,19,3,6.958179402,,,51,3,,,,,0.63390714,0.58646435,,,,,5.869385,7.7730064,,,,,7.7730064,0.58646435,85,,,,,,,,,,,,,,,,,,,,,,,,,
2015,20,1,5.170725581,,,52,4,,,,,0.6177512,0.4477248,,,,,4.2492676,4.437351,,,,,4.437351,0.4477248,86,,,,,,,,,,,,,,,,,,,,,,,,,
2015,21,1,3.919507907,,,53,5,,,,,0.6019018,0.43391043,,,,,3.0310059,2.3811035,,,,,2.3811035,0.43391043,87,,,,,,,,,,,,,,,,,,,,,,,,,
2015,22,0,2.743655535,,,54,6,,,,,0.58636105,0.49636924,,,,,2.131836,1.4592323,,,,,1.4592323,0.49636924,88,,,,,,,,,,,,,,,,,,,,,,,,,
2015,23,0,1.920558874,,,,7,,,,,,0.59260017,,,,,,1.0478516,,,,,1.0478516,0.59260017,89,,,,,,,,,,,,,,,,,,,,,,,,,
2015,24,0,1.344391212,,,,8,,,,,,0.6969759,,,,,,0.83825684,,,,,0.83825684,0.6969759,90,,,,,,,,,,,,,,,,,,,,,,,,,
2015,25,0,0.941073848,,,,9,,,,,,0.79648185,,,,,,0.724144,,,,,0.724144,0.79648185,91,,,,,,,,,,,,,,,,,,,,,,,,,
2015,26,0,0.658751694,,,,10,,,,,,0.8854214,,,,,,0.66615295,,,,,0.66615295,0.8854214,92,,,,,,,,,,,,,,,,,,,,,,,,,
2015,27,0,0.461126186,,,,11,,,,,,0.9619247,,,,,,0.646965,,,,,0.646965,0.9619247,93,,,,,,,,,,,,,,,,,,,,,,,,,
2015,28,1,0.62278833,,,,12,,,,,,1.0259993,,,,,,0.65846634,,,,,0.65846634,1.0259993,94,,,,,,,,,,,,,,,,,,,,,,,,,
2015,29,0,0.435951831,,,,13,,,,,,1.07851,,,,,,0.69626236,,,,,0.69626236,1.07851,95,,,,,,,,,,,,,,,,,,,,,,,,,
2015,30,0,0.305166282,,,,14,,,,,,1.1206582,,,,,,0.76017,,,,,0.76017,1.1206582,96,,,,,,,,,,,,,,,,,,,,,,,,,
2015,31,0,0.213616397,,,,15,,,,,,1.1537255,,,,,,0.85074997,,,,,0.85074997,1.1537255,97,,,,,,,,,,,,,,,,,,,,,,,,,
2015,32,0,0.149531478,,,,16,,,,,,1.1789477,,,,,,0.9705925,,,,,0.9705925,1.1789477,98,,,,,,,,,,,,,,,,,,,,,,,,,
2015,33,0,0.104672035,,,,17,,,,,,1.1974612,,,,,,1.1238403,,,,,1.1238403,1.1974612,99,,,,,,,,,,,,,,,,,,,,,,,,,
2015,34,0,0.073270424,,,,18,,,,,,1.2102839,,,,,,1.3145485,,,,,1.3145485,1.2102839,100,,,,,,,,,,,,,,,,,,,,,,,,,
2015,35,2,0.651289297,,,,19,,,,,,1.2183094,,,,,,1.5470123,,,,,1.5470123,1.2183094,101,,,,,,,,,,,,,,,,,,,,,,,,,
2015,36,1,0.755902508,,,,20,,,,,,1.2223171,,,,,,1.828186,,,,,1.828186,1.2223171,102,,,,,,,,,,,,,,,,,,,,,,,,,
2015,37,0,0.529131756,,,,21,,,,,,1.222979,,,,,,2.1630554,,,,,2.1630554,1.222979,103,,,,,,,,,,,,,,,,,,,,,,,,,
2015,38,1,0.670392229,,,,22,,,,,,1.2208724,,,,,,2.5550652,,,,,2.5550652,1.2208724,104,,,,,,,,,,,,,,,,,,,,,,,,,
2015,39,6,2.26927456,,,,23,,,,,,1.2164901,,,,,,3.011177,,,,,3.011177,1.2164901,105,,,,,,,,,,,,,,,,,,,,,,,,,
2015,40,9,4.288492192,,,,24,,,,,,1.2102515,,,,,,3.534607,,,,,3.534607,1.2102515,106,,,,,,,,,,,,,,,,,,,,,,,,,
2015,41,8,5.401944534,,,,25,,,,,,1.2025115,,,,,,4.1241913,,,,,4.1241913,1.2025115,107,,,,,,,,,,,,,,,,,,,,,,,,,
2015,42,18,9.181361174,,,,26,,,,,,1.1935698,,,,,,4.783615,,,,,4.783615,1.1935698,108,,,,,,,,,,,,,,,,,,,,,,,,,
2015,43,8,8.826952822,,,,27,,,,,,1.1836785,,,,,,5.5107193,,,,,5.5107193,1.1836785,109,,,,,,,,,,,,,,,,,,,,,,,,,
2015,44,17,11.27886698,,,,28,,,,,,1.1730485,,,,,,6.2957916,,,,,6.2957916,1.1730485,110,,,,,,,,,,,,,,,,,,,,,,,,,
2015,45,14,12.09520688,,,,29,,,,,,1.1618559,,,,,,7.1362,,,,,7.1362,1.1618559,111,,,,,,,,,,,,,,,,,,,,,,,,,
2015,46,12,12.06664482,,,,30,,,,,,1.1502467,,,,,,8.022408,,,,,8.022408,1.1502467,112,,,,,,,,,,,,,,,,,,,,,,,,,
2015,47,4,9.646651373,,,,31,,,,,,1.1383418,,,,,,8.93441,,,,,8.93441,1.1383418,113,,,,,,,,,,,,,,,,,,,,,,,,,
